wl,val
643.88,0.029237732
644.35,0.029095864
644.82,0.028824568
645.29004,0.028683027
645.76,0.028413434
646.23,0.028272342
646.7,0.028004365
647.17004,0.02786374
647.64,0.027597556
648.11,0.027457403
648.57996,0.027192995
649.05,0.027053377
649.52,0.026790781
649.99,0.026651751
650.45996,0.026512673
650.93,0.026379779
651.4,0.02624067
651.87,0.026107684
652.33997,0.025968568
652.81,0.0258355
653.28,0.02569635
653.75,0.025563294
654.22,0.025424236
654.69,0.025291136
655.16003,0.025152171
655.63,0.025019119
656.1,0.024880257
656.57,0.024747306
657.04004,0.024608543
657.51,0.024475675
657.98,0.02433716
658.45,0.024198703
658.92004,0.024066053
659.39,0.023927884
659.86,0.023795398
660.32996,0.02365748
660.8,0.023580154
661.27,0.023442185
661.74,0.023364166
662.20996,0.023226174
662.68,0.02314749
663.15,0.02300953
663.62,0.022930112
664.08997,0.022792233
664.56,0.022712164
665.03,0.02257435
665.5,0.022493731
665.97,0.022355996
666.44,0.022218509
666.91003,0.022137212
667.38,0.021999868
667.85,0.02191807
668.32,0.021780914
668.79004,0.021698555
669.26,0.021561608
669.73,0.02147879
670.2,0.021342082
670.67004,0.021102725
671.14,0.020967262
671.61,0.020730527
672.07996,0.020596363
672.55,0.02036216
673.02,0.02022927
673.49,0.02009673
673.95996,0.019866163
674.43,0.019734927
674.9,0.01950692
675.37,0.01937702
675.83997,0.019151717
676.31,0.019023119
676.78,0.018800436
677.25,0.018673226
677.72,0.018453166
678.19,0.018327303
678.66003,0.018109877
679.13,0.017985413
679.6,0.017770657
680.07,0.017647527
680.54004,0.017333116
681.01,0.017212141
681.48,0.017091524
681.95,0.016783621
682.42004,0.016665116
682.89,0.016361939
683.36,0.01624557
683.82996,0.015947146
684.3,0.015832849
684.77,0.015539146
685.24,0.0154269505
685.70996,0.015137965
686.18,0.015027867
686.65,0.0147435
687.12,0.014635496
687.58997,0.014355812
688.06,0.014249856
688.53,0.013974758
689,0.013870882
689.47,0.013767425
689.94,0.0134985745
690.41003,0.013397154
690.88,0.013332181
691.35,0.013231325
691.82,0.013166311
692.29004,0.013066002
692.76,0.013001015
693.23,0.012901281
693.7,0.012836356
694.17004,0.01273718
694.64,0.012672322
695.11,0.012573778
695.57996,0.012508977
696.05,0.012411014
696.52,0.012346312
696.99,0.012248976
697.45996,0.012152105
697.93,0.012087655
698.4,0.011991409
698.87,0.011927142
699.33997,0.011831523
699.81,0.011767394
700.28,0.011672448
700.75,0.011622249
701.22,0.011527867
701.69,0.011477526
702.16003,0.01138368
702.63,0.011333211
703.1,0.0112399645
703.57,0.011189364
704.04004,0.011096712
704.51,0.011045978
704.98,0.010953951
705.45,0.010862385
705.92004,0.010811722
706.39,0.010720783
706.86,0.010670082
707.32996,0.010579769
707.8,0.010529033
708.27,0.010439338
708.74,0.010388586
709.20996,0.010299575
709.68,0.010248785
710.15,0.010160423
710.62,0.009899893
711.08997,0.009814012
711.56,0.00955894
712.03,0.009475498
712.5,0.009225845
712.97,0.009144856
713.44,0.009064315
713.91003,0.008821903
714.38,0.00874377
714.85,0.008506591
715.32,0.008430802
715.79004,0.008198803
716.26,0.008125324
716.73,0.007898446
717.2,0.007827232
717.67004,0.007605384
718.14,0.00753644
718.61,0.007319554
719.07996,0.007252821
719.55,0.00704084
720.02,0.006976267
720.49,0.006912125
720.95996,0.006940459
721.43,0.0068762805
721.9,0.0069028838
722.37,0.006838694
722.83997,0.006863634
723.31,0.0067994595
723.78,0.006822732
724.25,0.006758603
724.72,0.00678032
725.19,0.0067162225
725.66003,0.006736372
726.13,0.0066723493
726.6,0.0066909916
727.07,0.0066270703
727.54004,0.0066442317
728.01,0.0065804254
728.48,0.0065170694
728.95,0.0065324767
729.42004,0.006469239
729.89,0.0064832987
730.36,0.006420217
730.82996,0.0064049056
731.3,0.0063422597
731.77,0.006326474
732.24,0.0062642978
732.70996,0.006248043
733.18,0.0061863144
733.65,0.0061696456
734.12,0.0061083846
734.58997,0.0060912976
735.06,0.0060305083
735.53,0.006013027
736,0.0059527443
736.47,0.005892908
736.94,0.0058751022
737.41003,0.005815762
737.88,0.005797603
738.35,0.0057387776
738.82,0.005720308
739.29004,0.005661972
739.76,0.0056431964
740.23,0.005585385
740.7,0.005443412
741.17004,0.0053873914
741.64,0.00524892
742.11,0.0051946547
742.57996,0.0050596525
743.05,0.005007089
743.52,0.0048754704
743.99,0.0048246123
744.45996,0.0047741584
744.93,0.0046470873
745.4,0.0045982753
745.87,0.0044744625
746.33997,0.0044272663
746.81,0.004306619
747.28,0.0042609926
747.75,0.0041434793
748.22,0.004099391
748.69,0.0039849305
749.16003,0.0039423453
749.63,0.003830897
750.1,0.0037897986
750.57,0.0036477936
751.04004,0.0036084896
751.51,0.0034704634
751.98,0.0034329148
752.45,0.0033957073
752.92004,0.0032629264
753.39,0.0032274174
753.86,0.0030984154
754.32996,0.0030645612
754.8,0.002939235
755.27,0.002906993
755.74,0.0027852794
756.20996,0.0027546138
756.68,0.0026364198
757.15,0.0026072764
757.62,0.0024925417
758.08997,0.0024648889
758.56,0.0023535118
759.03,0.0023273039
759.5,0.002219232
759.97,0.0021944318
760.44,0.0021698626
760.91003,0.0022397526
761.38,0.002214587
761.85,0.0022817857
762.32,0.0022560533
762.79004,0.0023206277
763.26,0.0022943707
763.73,0.0023563956
764.2,0.00232964
764.67004,0.0023891812
765.14,0.0023619663
765.61,0.0024191032
766.07996,0.0023914524
766.55,0.0024462487
767.02,0.0024181972
767.49,0.002390421
767.95996,0.002442303
768.43,0.0024141571
768.9,0.0024638532
769.37,0.0024353773
769.83997,0.0024829549
770.31,0.0024541677
770.78,0.0024132407
771.25,0.0023851758
771.72,0.002345262
772.19,0.0023179068
772.66003,0.0022789666
773.13,0.002252311
773.6,0.002214342
774.07,0.0021883624
774.54004,0.0021513398
775.01,0.0021260302
775.48,0.0021009839
775.95,0.0020652777
776.42004,0.0020408756
776.89,0.0020060765
777.36,0.0019823113
777.82996,0.0019483899
778.3,0.0019252495
778.77,0.0018921879
779.24,0.0018696575
779.70996,0.0018374425
780.18,0.0018155023
780.65,0.0017964087
781.12,0.0017749106
781.58997,0.0017561845
782.06,0.0017351144
782.53,0.0017167547
